(76947, 77532)
(29942, 59205)
(25648, 57435)
(25149, 56839)
(25124, 59601)
(25664, 57747)
(24840, 56678)
(25180, 58451)
(22956, 52475)
(23195, 52373)
(23243, 52706)
(23004, 52609)
(23160, 52491)
(23078, 52479)
(23279, 52596)
(23112, 52788)
(24247, 56805)
(23237, 52509)
(23163, 57147)
(34077, 77668)
(49419, 93891)
(40653, 91850)
(81065, 211661)
(67636, 243642)
(113377, 84552)
(46591, 98888)
(47372, 100605)
(42441, 96438)
(46835, 100047)
(42525, 96584)
(115613, 165738)
(42971, 97064)
(49516, 104293)
(41304, 92509)
(44749, 95726)
(40640, 92313)
(43931, 93667)
(44366, 93988)
(40764, 86003)
(122394, 248255)
(40726, 91680)
(40345, 91820)
(58691, 101066)
(44085, 94272)
(40696, 91873)
(66504, 95010)
(47780, 87894)
(27790, 62736)
(30155, 64015)
(27475, 62132)
(30352, 64213)
(28016, 62356)
(27417, 61820)
(30254, 63922)
(27640, 62299)
(28243, 60245)
(25962, 58356)
(25721, 58246)
(28413, 60198)
(25955, 58677)
(28277, 60253)
(37137, 222573)
(59791, 68827)
(30465, 67209)
(31263, 66178)
(28897, 64439)
(32823, 66505)
(75687, 66172)
(29071, 64302)
(34480, 65810)
(28490, 64247)
(28760, 65042)
(29101, 61709)
(26760, 60065)
(29520, 62536)
(26796, 60142)
(26472, 60081)
(29150, 61899)
(26812, 60245)
(29227, 62065)
(26912, 471155)
(37232, 76115)
(33292, 74827)
(32710, 73929)
(38707, 81952)
(35574, 80318)
(35484, 80147)
(35561, 80531)
(35501, 75245)
(35760, 76235)
(33588, 74728)
(33045, 73948)
(35731, 75854)
(32823, 74073)
(32637, 73798)
(35960, 76472)
(33247, 66565)
(25837, 58264)
(28384, 60531)
(25952, 220955)
(105787, 87301)
(38434, 88077)
(41928, 89672)
(38930, 88206)
(38595, 87752)
(42244, 90207)
(39637, 464236)
(58005, 90218)
(38754, 87469)
(42457, 89701)
(38819, 95409)
(89310, 217000)
(77292, 241117)
(169516, 90033)
(54588, 193623)
(34643, 69536)
(32953, 74505)
(32660, 74243)
(32577, 74245)
(35774, 76195)
(32693, 73979)
(35664, 75984)
(32846, 74800)
(32648, 73928)
(35623, 75638)
(32886, 74287)
(35687, 76161)
(32892, 74754)
(32505, 74314)
(35738, 75814)
(33048, 74792)
(32581, 74037)
(32400, 74113)
(35451, 67744)
(28345, 64089)
(31025, 66399)
(28587, 64388)
(30835, 65878)
(28690, 65062)
(31119, 156934)
(106966, 145871)
(31350, 71230)
(34739, 75510)
(31893, 72225)
(31530, 71315)
(34433, 73741)
(31861, 72106)
(31417, 71188)
(34485, 73030)
(31828, 71748)
(36546, 75729)
(33046, 74699)
(35945, 76280)
(32924, 74354)
(32893, 74655)
(36657, 76404)
(33082, 74581)
(32676, 74281)
(35633, 75760)
(33252, 74617)
(32706, 74060)
(28940, 61746)
(26964, 60884)
(26552, 60404)
(28759, 61367)
(26707, 60460)
(29193, 61672)
(26721, 60671)
(26396, 60166)
(28813, 61590)
(28668, 64563)
(30762, 65665)
(28264, 64269)
(30887, 65831)
(28469, 64370)
(31121, 66494)
(28498, 64111)
(30989, 66022)
(28869, 62036)
(28977, 61767)
(26583, 60161)
(28905, 61774)
(26588, 60287)
(29050, 62012)
(26538, 60122)
(28951, 62289)
(24735, 55634)
(26718, 56620)
(105925, 247578)
(107055, 243759)
(47465, 100166)
(43031, 97154)
(46455, 98794)
(42848, 96366)
(46849, 99632)
(42640, 96459)
(46288, 97968)
(38683, 87513)
(41978, 89638)
(38788, 88111)
(41858, 89798)
(38743, 87615)
(42287, 90481)
(38983, 85474)
(37141, 83583)
(109925, 215158)
(110705, 234878)
(117585, 108743)
(40626, 86453)
(36946, 83848)
(37262, 84358)
(40311, 85686)
(37083, 84198)
(36878, 83778)
(37685, 79905)
(38517, 82701)
(35472, 80157)
(38556, 167506)
(39006, 83465)
(35442, 80277)
(38248, 82356)
(35394, 80377)
(88774, 62641)
(29748, 62371)
(26643, 60385)
(28899, 61561)
(26776, 60600)
(26444, 59952)
(26452, 60128)
(26443, 60185)
(26372, 60205)
(26683, 60534)
(26758, 60647)
(26926, 60528)
(26920, 59552)
(24356, 55536)
(24577, 55381)
(24530, 55315)
(24283, 55328)
(24585, 55724)
(26775, 58690)
(25838, 58669)
(98938, 90539)
(38986, 85106)
(38705, 82461)
(38790, 82978)
(38853, 82877)
(35690, 80984)
(38588, 82224)
(35412, 80007)
(35558, 80956)
(38760, 82350)
(35872, 80484)
(27476, 191056)
(106103, 72854)
(33254, 71060)
(35597, 80632)
(38862, 82416)
(35640, 81086)
(38505, 82099)
(35408, 80345)
(34474, 73321)
(31824, 71459)
(34721, 73957)
(31774, 71717)
(34667, 73346)
(31867, 72162)
(34686, 73570)
(29476, 66349)
(32040, 68070)
(29650, 66697)
(32463, 69209)
(29701, 66702)
(32140, 68250)
