(4220, 11795)
(4279, 11834)
(4228, 11963)
(4258, 11944)
(4263, 14804)
(5793, 12344)
(4214, 11852)
(4247, 11797)
(4262, 28027)
(10356, 28512)
(10156, 28399)
(10132, 28481)
(10282, 28658)
(11076, 28497)
(10161, 28636)
(10116, 28110)
(9943, 37693)
(3640, 10114)
(3840, 38426)
(5777, 11365)
(4532, 10744)
(3744, 10373)
(3656, 10503)
(3684, 14084)
(3688, 10567)
(3990, 10856)
(3793, 11331)
(3963, 10200)
(3765, 10664)
(3850, 10289)
(4138, 10242)
(4503, 10482)
(3926, 10289)
(3822, 10784)
(3728, 10412)
(4126, 10327)
(3781, 10547)
(4080, 11422)
(4447, 10900)
(3764, 11198)
(4927, 10496)
(3929, 10974)
(4166, 10383)
(3747, 10349)
(3746, 10255)
(3810, 10259)
(3675, 10405)
(3648, 10310)
(3643, 10190)
(3783, 10276)
(3740, 10384)
(3622, 10326)
(3671, 10250)
(3702, 10255)
(3636, 10243)
(3674, 10289)
(3750, 10375)
(3713, 10470)
(3655, 38885)
(5443, 11183)
(4283, 10451)
(3707, 10308)
(3796, 10386)
(3732, 10784)
(3836, 10249)
(20791, 11039)
(3676, 10235)
(3652, 10502)
(3776, 10371)
(3991, 10748)
(3760, 10224)
(3714, 10333)
(3648, 10133)
(3788, 10236)
(17130, 10356)
(3686, 10118)
(3911, 10303)
(3638, 10300)
(3651, 10175)
(3702, 10242)
(3723, 10289)
(3751, 10388)
(3665, 10117)
(3659, 10547)
(3620, 10404)
(3929, 10312)
(4191, 8860)
(3128, 8745)
(3086, 9067)
(3426, 10363)
(3143, 8778)
(3097, 8704)
(3322, 8880)
(3294, 8649)
(3113, 8666)
(3248, 8707)
(3483, 9526)
(3236, 8736)
(3186, 8766)
(3108, 8615)
(3125, 8600)
(3194, 8662)
(3571, 8783)
(3109, 8840)
(3202, 8696)
(3161, 8701)
(3083, 8705)
(3121, 8707)
(3261, 8807)
(3126, 8767)
(3125, 8595)
(3114, 8883)
(3543, 8550)
(3211, 8776)
(3174, 8830)
(3231, 8961)
(3105, 8674)
(3067, 8663)
(3519, 8855)
(3063, 8749)
(3129, 8715)
(3146, 8861)
(3123, 8804)
(3133, 8739)
(3203, 8596)
(3251, 8709)
(3121, 8662)
(3112, 8614)
(3254, 8686)
(5285, 10381)
(3274, 9120)
(721790, 17950)
(5091, 10699)
(3633, 10037)
(3512, 31525)
(4796, 10921)
(3695, 9858)
(4259, 9817)
(3387, 9388)
(3364, 9416)
(3471, 9413)
(4120, 9542)
(3890, 9464)
(3371, 9375)
(3375, 9364)
(3432, 9407)
(3400, 9578)
(3337, 9449)
(3494, 9388)
(3332, 9454)
(3359, 9432)
(3413, 9378)
(3361, 9354)
(3491, 9469)
(3398, 9369)
(3363, 9392)
(3442, 9474)
(3377, 9400)
(3354, 9408)
(3364, 9378)
(4351, 8369)
(2950, 8400)
(3010, 8422)
(2995, 8380)
(2992, 8340)
(2992, 8345)
(3055, 8290)
(2967, 8313)
(2979, 8371)
(3130, 8368)
(3000, 8399)
(2975, 8350)
(2995, 8360)
(2989, 8332)
(2985, 8366)
(2994, 8287)
(3017, 8374)
(3011, 8324)
(2996, 8315)
(2983, 8347)
(3005, 8355)
(3003, 8351)
(2982, 8396)
(3009, 8291)
(3054, 8379)
(3055, 32941)
(4165, 8987)
(3089, 8902)
(3000, 8371)
(3009, 8490)
(2993, 8349)
(2995, 8260)
(3000, 8382)
(3013, 8315)
(3037, 8360)
(3085, 8346)
(2970, 8374)
(2984, 8350)
(3005, 8380)
(3014, 8333)
(2995, 8334)
(3088, 8399)
(3026, 8374)
(3003, 8390)
(2991, 8426)
(3017, 8392)
(3000, 8410)
(2987, 8386)
(3015, 8331)
(2966, 8294)
(3009, 8384)
(2987, 8325)
(3045, 8358)
(2986, 8282)
(3015, 8368)
(2991, 8420)
(3017, 8354)
(3083, 8450)
(3036, 8314)
(2976, 8364)
(3020, 8281)
(2980, 8372)
(3006, 8331)
(2977, 8374)
(3077, 8370)
(2982, 8256)
(3013, 8346)
(3005, 8363)
(2999, 8357)
(2969, 8459)
(2981, 8431)
(3042, 8262)
(3015, 8379)
(3047, 8445)
(2988, 8371)
(3015, 8327)
(3000, 8295)
(2994, 8381)
(2981, 8228)
(18628, 10419)
(4078, 8604)
(3225, 8539)
(3030, 8432)
(2977, 8400)
(2957, 8315)
(2963, 8281)
(2957, 8347)
(3030, 8341)
(2978, 8387)
(3071, 8387)
(2999, 8435)
(3009, 8351)
(2988, 8349)
(3023, 8383)
(2995, 8345)
(2977, 8374)
(2971, 8322)
(2951, 8382)
(3013, 8302)
(3003, 8313)
(2986, 8331)
(3014, 8384)
(2981, 8347)
(2977, 8480)
(2974, 8406)
(3076, 8368)
(2985, 8366)
(2993, 8349)
(3052, 8437)
(2994, 8340)
(3047, 8337)
(2970, 8318)
(2981, 9126)
(2352, 6666)
(2366, 6664)
(2371, 6578)
(2405, 6662)
(2362, 6677)
(2364, 6651)
(2405, 6593)
(2357, 6655)
(2435, 6667)
(2423, 6593)
(2386, 6654)
(2572, 6929)
(2487, 6659)
(2394, 6668)
(2364, 6691)
(2363, 6669)
(2357, 6657)
(2382, 6666)
(2369, 6622)
(2385, 6690)
(2363, 6587)
(2375, 6642)
(2362, 6656)
(2386, 6668)
(2424, 6693)
(2382, 6649)
(2390, 22186)
(3354, 7397)
(2492, 6731)
(2382, 6663)
(2380, 6713)
(2359, 6693)
(2404, 6655)
(2367, 6682)
(2377, 6632)
(2388, 6623)
(2386, 6687)
(2364, 6607)
(2429, 6622)
(2376, 6658)
(2415, 6677)
(2373, 6644)
(2376, 6627)
(2402, 6607)
(2348, 6664)
(2378, 6642)
(2376, 6626)
(2371, 6714)
(2383, 6654)
(2354, 6681)
(2366, 6675)
(2387, 6680)
(2395, 6613)
(2451, 6710)
(2420, 6659)
(2372, 6623)
(2426, 6698)
(2364, 6629)
(2359, 6696)
(2378, 6619)
(2430, 6683)
(2383, 6636)
(2360, 6661)
(2385, 6598)
(2371, 8127)
(2422, 6880)
(2421, 6814)
(2555, 6902)
(2432, 6915)
(2439, 6834)
(2423, 6877)
(2431, 6826)
(2502, 6876)
(2449, 6854)
(2466, 6807)
(2408, 6767)
(2453, 6876)
(2470, 6770)
(2454, 6867)
(2469, 6824)
(2441, 6867)
(2467, 6879)
(2442, 6868)
(2456, 6889)
(2429, 6860)
(2452, 6906)
(2446, 6844)
(2459, 6885)
(2473, 6900)
(2461, 6907)
(2458, 6855)
(2436, 6799)
(2459, 6890)
(2433, 6879)
(2435, 6946)
(18877, 8286)
(2786, 7087)
(2549, 6927)
(6638, 10291)
(3092, 8436)
(2818, 7991)
(2802, 7917)
(2789, 7803)
(2842, 7780)
(2860, 7773)
(2818, 7882)
(2799, 7731)
(2795, 7806)
(2777, 7803)
(2817, 7790)
(2764, 7848)
(2817, 7879)
(2809, 7774)
(2853, 7742)
(2818, 7864)
(2839, 7721)
(2792, 7784)
(2819, 7816)
(2793, 7757)
(2804, 7782)
(2832, 7747)
(2824, 7769)
(2686, 7604)
(2713, 7481)
(2694, 7510)
(2724, 7540)
(2690, 7533)
(2684, 7506)
(2665, 7523)
(2687, 7500)
(2697, 7522)
(2685, 7571)
(2707, 7537)
(2702, 7516)
(2685, 7527)
(2696, 7566)
(2723, 7566)
(2690, 7556)
(2684, 7498)
(2713, 7548)
(2740, 7570)
(2692, 7584)
(2658, 7510)
(3850, 6625)
(65867, 8456)
(3233, 125889)
(19729, 35577)
(3539, 9598)
(3386, 9628)
(3370, 9489)
(3362, 9478)
(3348, 9473)
(3513, 9428)
(2862, 7828)
(2763, 7808)
(2799, 7753)
(2812, 7783)
(2783, 7741)
(2930, 7769)
(2785, 7810)
(2766, 7776)
(2772, 7869)
(2815, 7781)
(2773, 7824)
(2775, 7754)
(2785, 7857)
(2763, 7843)
(2843, 7782)
(2826, 7893)
(2804, 7901)
(2782, 7731)
(2803, 26016)
(3884, 8666)
(2851, 8114)
(2791, 7819)
(2811, 7745)
(2782, 7800)
(2806, 7767)
(2756, 7889)
(2790, 7788)
(2775, 7834)
(2796, 7779)
(2795, 7776)
(2812, 7791)
(2872, 7829)
(2794, 7949)
(2763, 7802)
(2797, 7785)
(2817, 7822)
(2798, 7848)
(2821, 8567)
(2456, 6834)
(2430, 6791)
(2451, 6840)
(2447, 6889)
(2446, 6893)
(2476, 6834)
(2422, 7000)
(2447, 6859)
(2423, 6858)
(2483, 6894)
(2445, 6917)
(2486, 6908)
(2459, 6837)
(2431, 6869)
(2432, 6845)
(2459, 6857)
(2449, 6842)
(2445, 6913)
(2450, 6824)
(2455, 6843)
(2450, 6853)
(2479, 6910)
(2473, 6814)
(2444, 6837)
(2425, 6871)
(2465, 6894)
(2470, 6832)
(2460, 6769)
(2444, 6826)
(2467, 6843)
(2452, 6919)
(2460, 6837)
(2458, 6902)
(2500, 6882)
(2445, 6763)
(2457, 6882)
(2449, 6806)
(2452, 6864)
(2452, 6796)
(2481, 6851)
(2461, 6860)
(2493, 6904)
(2456, 6891)
(2467, 6841)
(2476, 23254)
(3413, 7268)
(2514, 6837)
(2468, 6883)
(2447, 6886)
(2476, 6894)
(2430, 6744)
(2462, 6816)
(2473, 6847)
(2469, 6857)
(2453, 6810)
(2457, 6828)
(2449, 6948)
(2491, 6865)
(2460, 6888)
(2459, 6816)
(2437, 6874)
(2469, 6799)
(2462, 6839)
(2475, 6852)
(2439, 6876)
(2454, 6806)
(2450, 6848)
(2435, 6890)
(2436, 8115)
(2399, 6711)
(2359, 6662)
(2394, 6624)
(2376, 6616)
(2399, 6684)
(2363, 6606)
(2385, 6595)
(2412, 6599)
(2373, 6586)
(2373, 6631)
(2361, 6590)
(2386, 6594)
(2396, 6696)
(2386, 6677)
(2406, 6674)
(2383, 6590)
(2370, 6622)
(2355, 6672)
(2396, 6664)
(2393, 6614)
(2405, 6711)
(2403, 6667)
(2375, 6653)
(2356, 6629)
(2392, 6610)
(2397, 6629)
(2369, 6588)
(2414, 6683)
(2413, 6703)
(2362, 6664)
(2406, 6615)
(2365, 6720)
(2395, 6657)
(2362, 6724)
(2391, 6678)
(2396, 6675)
(2427, 6727)
(2380, 6653)
(2390, 6668)
(2399, 6611)
(2395, 6627)
(2373, 6633)
(2385, 6560)
(2401, 6634)
(2406, 19603)
(3271, 7111)
(2381, 6696)
(2385, 6642)
(2347, 6595)
(2410, 6731)
(2379, 6632)
(2400, 6655)
(2419, 6627)
(3529, 6070)
(2188, 6064)
(2182, 6154)
(2217, 6152)
(2192, 6127)
(2187, 6129)
(2171, 6101)
(2213, 6120)
(2166, 6091)
(2208, 6154)
(2174, 6136)
(2206, 6128)
(2193, 6102)
(2187, 6138)
(2174, 6061)
(2226, 6174)
(2179, 6161)
(2187, 6171)
(2188, 6133)
(2204, 6051)
(2185, 6054)
(2199, 6100)
(2178, 6131)
(2192, 6115)
(2191, 6098)
(2181, 6048)
(2177, 6110)
(2192, 6090)
(2179, 6123)
(2190, 6141)
(2189, 6134)
(2250, 6098)
(2186, 6092)
(2174, 6078)
(2166, 6105)
(2176, 6119)
(2168, 6117)
(2193, 6149)
(2196, 6105)
(2200, 6108)
(2182, 6171)
(2174, 6060)
(2252, 6100)
(2204, 6149)
(2184, 6111)
(2214, 6138)
(2173, 6179)
(2229, 6190)
(2188, 6095)
(2194, 6098)
(2182, 6155)
(2199, 6079)
(2164, 6132)
(2181, 6079)
(2190, 6112)
(2197, 6112)
(2174, 6101)
(2184, 7418)
(2126, 5924)
(2119, 5946)
(2129, 6025)
(2135, 5967)
(2140, 6027)
(2145, 5965)
(2110, 5966)
(2128, 5927)
(2113, 5961)
(2136, 5958)
(2147, 5943)
(2176, 6010)
(2130, 5918)
(2111, 5918)
(2158, 5967)
(2142, 6020)
(2111, 6010)
(2113, 5935)
(2129, 5920)
(2149, 5945)
(2126, 5898)
(2175, 5965)
(2119, 5936)
(2171, 5920)
(2125, 5939)
(2119, 5947)
(2129, 5943)
(2123, 5948)
(2147, 5916)
(2169, 5993)
(2130, 5961)
(2130, 5933)
(2134, 5936)
(2160, 5901)
(2144, 5935)
(2130, 5965)
(2124, 5951)
(2147, 5985)
(2125, 6011)
(2124, 5956)
(2110, 5974)
(2134, 5950)
(2115, 5971)
(2139, 6080)
(2110, 5930)
(2122, 5951)
(2107, 5951)
(2139, 5930)
(2142, 5903)
(2124, 5991)
(2130, 5941)
(2128, 5940)
(27175, 7442)
(2819, 6131)
(98593, 10732)
(4955, 10005)
(2973, 8611)
(2360, 6571)
(2327, 6530)
(2327, 6530)
(2346, 6521)
(2364, 6419)
(2358, 6562)
(2313, 6461)
(2324, 6513)
(2333, 6495)
(2324, 6455)
(2360, 6442)
(2310, 6471)
(2372, 6490)
(2310, 11204)
(10061, 28294)
(10155, 28278)
(10177, 28429)
(10219, 28217)
(10193, 13549)
(3267, 9045)
(3212, 9068)
(3221, 9080)
(3204, 9082)
(4736, 19978)
(3392, 9229)
(3249, 9033)
(3253, 9062)
(3223, 9153)
(3343, 9130)
(3225, 9058)
(3232, 9077)
(3210, 8980)
(3347, 8952)
(3218, 9002)
(3235, 9043)
(3298, 9034)
(3231, 8986)
(3107, 8704)
(3105, 8736)
(3101, 8676)
(3182, 8661)
(3111, 8578)
(3112, 8722)
(3111, 8555)
(3250, 8770)
(4105, 7552)
(2681, 7637)
(2745, 7567)
(2699, 7512)
(2719, 7672)
(2705, 7708)
(2691, 7612)
(2772, 7535)
(2717, 7555)
(2688, 7546)
(2738, 7613)
(18107, 28312)
(10121, 28698)
(10378, 28505)
(10167, 28666)
(3171, 8690)
(3145, 8644)
(3119, 8783)
(68660, 35820)
(14865, 30851)
(11659, 29030)
(11008, 28413)
(3580, 9854)
(3496, 9760)
(3515, 9868)
(3472, 9872)
(3514, 10355)
(3509, 10199)
(3670, 9862)
(3488, 9773)
(3611, 10976)
(3749, 9915)
(3529, 9977)
(3511, 9828)
(3602, 9832)
(3538, 9832)
(3650, 9885)
(3506, 11919)
(5013, 10415)
(3589, 9831)
(3566, 24220)
(3529, 9952)
(3659, 9932)
(3468, 9926)
(3506, 9854)
(3478, 9863)
(3505, 9872)
(3641, 9989)
(3573, 9842)
(3459, 9876)
(3519, 9956)
(3490, 9949)
(5154, 11744)
(3755, 18766)
(3513, 9913)
(3525, 9921)
(300577, 17832)
(6991, 12680)
(4676, 11932)
(4300, 11917)
(4302, 11940)
(4464, 13000)
(5164, 11970)
(4549, 11939)
(4418, 11793)
(4505, 13095)
(4331, 12048)
(4406, 12243)
(4232, 11934)
(4237, 11947)
(4242, 11824)
(4228, 11953)
(4302, 11833)
(4324, 11963)
(4279, 11971)
(4226, 53465)
(10768, 12581)
(4467, 11988)
(4306, 12121)
(4426, 12109)
(4290, 12052)
(4273, 11814)
(4256, 11902)
(4238, 12151)
(4452, 12020)
(4296, 11961)
(4446, 12024)
(4256, 11835)
(4293, 18151)
(3827, 10932)
(3824, 11034)
(3909, 10793)
(3883, 11045)
(3272, 9083)
(3239, 9378)
(3352, 9522)
(3230, 9297)
(3218, 9290)
(3213, 9070)
(3206, 9057)
(3304, 9154)
(3229, 9373)
(3371, 9053)
(3213, 9323)
(3240, 9237)
(3405, 9134)
(3257, 9361)
(3199, 9108)
(3203, 9079)
(3246, 9400)
(3229, 9662)
(3324, 9295)
(3212, 9136)
(3195, 9246)
(3227, 9056)
(3233, 8978)
(3215, 9113)
(7400, 10888)
(3461, 9302)
(3226, 9125)
(3317, 9117)
(3263, 9195)
(3255, 9292)
(3216, 9366)
(3237, 9055)
(3201, 9157)
(3196, 9087)
(3287, 9183)
(3234, 9048)
(3229, 9100)
(3277, 9009)
(3203, 8987)
(3313, 8995)
(3217, 9073)
(3299, 8982)
(3283, 9015)
(3200, 9137)
(3234, 9124)
(3250, 9209)
(3194, 9103)
(3215, 8995)
(3197, 9071)
(3233, 8999)
(3277, 9089)
(3213, 9163)
(3230, 9029)
(3228, 9035)
(3345, 9218)
(3211, 9354)
(3337, 9012)
(3217, 9022)
(3241, 9040)
(3229, 9164)
(3236, 8976)
(3227, 9186)
(3201, 9234)
(3210, 9337)
(3206, 9212)
(3218, 9046)
(3318, 9135)
(3258, 9060)
(3265, 9069)
(3193, 9119)
(3212, 9059)
(3309, 36834)
(4748, 10768)
(3373, 9438)
(3245, 9056)
(3236, 9295)
(3253, 9288)
(3242, 9194)
(3224, 8940)
(3249, 9014)
(3213, 9060)
(3255, 9038)
(3287, 9132)
(3221, 8996)
(3226, 9077)
(3268, 9060)
(3229, 10117)
(2981, 8362)
(2967, 8410)
(3011, 8584)
(2945, 8424)
(2981, 8409)
(3157, 8748)
(3012, 8436)
(3000, 8362)
(2977, 9093)
(3044, 8386)
(2989, 8271)
(3065, 8366)
(3006, 8402)
(3025, 8428)
(2985, 8429)
(3006, 8454)
(2976, 8369)
(2964, 8356)
(2980, 8370)
(2954, 8398)
(2989, 8373)
(2964, 8337)
(3007, 8358)
(2962, 8388)
(2987, 8380)
(2993, 8417)
(2984, 8334)
(3066, 8363)
(2984, 8452)
(2968, 8461)
(2982, 8384)
(2995, 8410)
(2986, 8381)
(2970, 8385)
(3008, 8394)
(2977, 8342)
(2968, 8310)
(4436, 10285)
(3237, 8762)
(3167, 8497)
(3113, 8354)
(2994, 8396)
(3007, 8535)
(3043, 8411)
(3006, 8398)
(2969, 8509)
(3072, 8416)
(2973, 8347)
(2981, 8390)
(2962, 8438)
(2963, 8388)
(2986, 8411)
(2983, 8344)
(2981, 8375)
(2990, 8420)
(2982, 8388)
(2964, 8382)
(2985, 8559)
(2986, 8434)
(3090, 8417)
(2987, 8395)
(2950, 8377)
(3035, 8272)
(2963, 8432)
(2982, 8399)
(2991, 8365)
(2978, 8370)
(3160, 9047)
(2999, 8385)
(2994, 8458)
(2994, 8402)
(3184, 8410)
(2994, 8560)
(2986, 8342)
(2988, 8393)
(3092, 8473)
(3008, 8391)
(2989, 8297)
(2980, 8598)
(2984, 8317)
(2979, 8397)
(2972, 8373)
(3108, 8375)
(2969, 8374)
(2979, 8446)
(3006, 8394)
(2979, 8388)
(2955, 8283)
(2886, 8085)
(2901, 33866)
(4122, 9109)
(3013, 8255)
(2855, 8113)
(2888, 8023)
(2905, 8031)
(2894, 7963)
(2879, 8056)
(2870, 8018)
(2886, 8012)
(2890, 8034)
(2885, 8132)
(2925, 8093)
(2847, 8076)
(2861, 8130)
(2954, 8082)
(2866, 8073)
(2905, 8046)
(2960, 8104)
(2872, 7975)
(2868, 8146)
(2894, 8087)
(2883, 8088)
(2894, 8090)
(2906, 8169)
(2998, 8083)
(2884, 8180)
(2892, 8146)
(2893, 8058)
(2870, 8101)
(2903, 8099)
(2851, 8194)
(2903, 8107)
(2850, 8196)
(2960, 8092)
(2880, 8074)
(2883, 8043)
(2898, 8085)
(2879, 8081)
(2872, 8147)
(3079, 8056)
