(36787, 114049)
(54232, 342661)
(36192, 236765)
(29389, 91123)
(77280, 192942)
(76542, 257905)
(25159, 88027)
(24533, 90321)
(22189, 78314)
(22104, 78206)
(22036, 78509)
(19229, 68369)
(19194, 258260)
(84741, 170209)
(29920, 107262)
(22080, 83320)
(22288, 78315)
(21997, 78322)
(22080, 78429)
(21958, 78327)
(22049, 78494)
(19213, 68300)
(19177, 70298)
(21051, 263724)
(22871, 81216)
(22776, 81107)
(22824, 81034)
(23615, 249237)
(83020, 226908)
(28484, 100904)
(19961, 74737)
(19912, 70296)
(19875, 70305)
(19837, 70392)
(19851, 70262)
(17479, 62336)
(17450, 62202)
(17573, 64322)
(17613, 62290)
(17517, 81230)
(18487, 62470)
(17636, 62012)
(17422, 62141)
(178142, 207162)
(29234, 100528)
(22836, 86088)
(20082, 70433)
(19734, 413174)
(32647, 82627)
(23152, 80763)
(22792, 74349)
(17508, 57319)
(15609, 59696)
(15768, 55691)
(15632, 55665)
(15650, 55640)
(15629, 55632)
(15564, 55563)
(15712, 55560)
(15594, 55593)
(15665, 57685)
(15799, 55589)
(15675, 55676)
(15636, 55471)
(74084, 215374)
(22886, 81328)
(22789, 81288)
(23643, 132329)
(24266, 84903)
(23854, 84408)
(24324, 737719)
(34380, 115376)
(29896, 106118)
(24789, 88727)
(24937, 88992)
(24843, 101164)
(25093, 89304)
(24844, 86095)
(22976, 95988)
(22898, 81830)
(22808, 81324)
(22840, 144054)
(53668, 126224)
(36920, 101169)
(25686, 87852)
(24327, 87072)
(27710, 90822)
(24307, 87809)
(27751, 91554)
(24471, 87407)
(27698, 97405)
(24900, 87855)
(24172, 85894)
(26468, 87108)
(23435, 83698)
(23401, 83693)
(26534, 87152)
(26653, 88058)
(26537, 91716)
(23417, 244628)
(164894, 80881)
(23310, 76373)
(20094, 72266)
(23650, 75341)
(20040, 72123)
(22964, 83097)
(20270, 71006)
(18703, 67599)
(21366, 70254)
(18841, 67643)
(18764, 67417)
(21336, 70473)
(18866, 67598)
(18651, 70886)
(21380, 69936)
(17770, 63400)
(20315, 67010)
(17771, 63643)
(19984, 65966)
(17646, 63202)
(20233, 72052)
(19473, 70028)
(19358, 69527)
(21964, 72507)
(19495, 69562)
(22049, 199020)
(22510, 201077)
(30125, 85269)
(19390, 73746)
(21421, 74671)
(23911, 78519)
(47440, 263737)
(72279, 262609)
(72399, 362797)
(33851, 117117)
(32343, 111407)
(29077, 95864)
(25407, 91441)
(29685, 95088)
(26003, 106028)
(25318, 91024)
(27958, 92713)
(24479, 87840)
(36604, 136656)
(73660, 265993)
(73613, 124149)
(348975, 117586)
(39957, 125075)
(33788, 119805)
(34764, 130263)
(58421, 154885)
(36110, 162299)
(64634, 205716)
(84303, 197325)
(53579, 122878)
(29670, 102310)
(33026, 107172)
(29881, 101181)
(39435, 129761)
(29091, 100855)
(27666, 122366)
(29398, 96799)
(25882, 91329)
(29161, 95745)
(306464, 262057)
(27701, 102137)
(26495, 94958)
(26263, 95586)
(27342, 86956)
(21398, 77624)
(21473, 78059)
(21463, 78117)
(21630, 78057)
(21658, 80440)
(21628, 77926)
(21603, 72303)
(20260, 72512)
(20139, 73131)
(20111, 72794)
(20208, 72654)
(20079, 75052)
(20045, 72431)
(20110, 72348)
(20037, 170342)
(72244, 222766)
(25110, 91227)
(25269, 91643)
(26144, 87852)
(23992, 375420)
(36153, 111152)
(29206, 104545)
(28940, 187862)
(31449, 105620)
(29550, 87728)
(24050, 87565)
(24116, 93655)
(24275, 87509)
(24136, 87352)
(23965, 87551)
(26573, 77677)
(18839, 67488)
(21620, 71181)
(18828, 67722)
(18612, 71214)
(21375, 69744)
(18245, 65254)
(18137, 65268)
(18097, 65074)
(18078, 65191)
(18127, 65092)
(18051, 68676)
(18174, 66049)
(25569, 70348)
(18306, 65339)
(18119, 65532)
(18052, 65372)
(20717, 68851)
(18278, 237221)
(24782, 215235)
(70415, 91395)
(25123, 84573)
(20517, 74736)
(20667, 73304)
(17530, 63822)
(17437, 63593)
(17526, 63851)
(17492, 65906)
(17578, 63602)
(17558, 63560)
(17517, 63802)
(19659, 67722)
(18752, 67913)
(18708, 67540)
(18747, 70128)
(18782, 67813)
(18671, 67851)
(18669, 67736)
(18736, 67623)
(18586, 67695)
(18654, 67892)
(18661, 64142)
(17014, 63590)
(17087, 61615)
(17049, 61699)
(16955, 61680)
(16939, 61897)
(17010, 62109)
(16976, 61717)
(16992, 64052)
(17032, 61839)
(16945, 61841)
(16989, 61700)
(16959, 61810)
(27657, 90692)
(24332, 922759)
(36022, 114404)
(30763, 118772)
(30713, 129457)
(31231, 110964)
(30392, 108814)
(26314, 95516)
(26344, 95694)
(26338, 95645)
(26204, 99530)
(26306, 95509)
(26268, 96705)
(34821, 115719)
(30507, 93036)
(25186, 90861)
(25612, 91522)
(25276, 91127)
(21449, 84896)
(21603, 81297)
(21494, 78045)
(21449, 77962)
(21399, 77749)
(59424, 124614)
(35561, 106308)
(30319, 117482)
(33675, 109075)
(29441, 105033)
(28937, 105003)
(29020, 104680)
(28971, 104904)
(44014, 134615)
(29240, 104862)
(29022, 109947)
(33220, 107823)
(29207, 104985)
(33307, 108969)
(22576, 81088)
